Saison,Équipe,Nom,Valeur marchande (euros)
2020/2021,fc-schalke-04,Mikail Maden,200000.0
2020/2021,fc-schalke-04,Mehmet Aydın,800000.0
2020/2021,fc-schalke-04,Levent Mercan,500000.0
2020/2021,fc-schalke-04,Amine Harit,10000000.0
2020/2021,fc-schalke-04,Steven Skrzybski,1500000.0
2020/2021,fc-schalke-04,Blendi Idrizi,400000.0
2020/2021,fc-schalke-04,Ahmed Kutucu,1700000.0
2020/2021,fc-schalke-04,Rabbi Matondo,4000000.0
2020/2021,fc-schalke-04,Gonçalo Paciência,5000000.0
2020/2021,fc-schalke-04,Matthew Hoppe,4500000.0
2020/2021,fc-schalke-04,Mark Uth,3000000.0
2020/2021,fc-schalke-04,Benito Raman,3000000.0
2020/2021,fc-schalke-04,Klaas-Jan Huntelaar,800000.0
2020/2021,fc-schalke-04,Vedad Ibisevic,500000.0
2020/2021,fc-schalke-04,Luca Schuler,200000.0
2020/2021,1-fc-koln,Timo Horn,4000000.0
2020/2021,1-fc-koln,Ron-Robert Zieler,1000000.0
2020/2021,1-fc-koln,Julian Krahl,200000.0
2020/2021,1-fc-koln,Sebastiaan Bornauw,12000000.0
2020/2021,1-fc-koln,Jorge Meré,3500000.0
2020/2021,1-fc-koln,Jannes Horn,3000000.0
2020/2021,1-fc-koln,Sava-Arangel Cestic,1500000.0
2020/2021,1-fc-koln,Rafael Czichos,1300000.0
2020/2021,1-fc-koln,Frederik Sørensen,650000.0
2020/2021,1-fc-koln,Robert Voloder,250000.0
2020/2021,1-fc-koln,João Queirós,100000.0
2020/2021,1-fc-koln,Ismail Jakobs,7000000.0
2020/2021,1-fc-koln,Noah Katterbach,5500000.0
2020/2021,1-fc-koln,Jonas Hector,5000000.0
2020/2021,1-fc-koln,Jan Thielmann,4000000.0
2020/2021,1-fc-koln,Marius Wolf,4000000.0
2020/2021,1-fc-koln,Kingsley Ehizibue,1700000.0
2020/2021,1-fc-koln,Benno Schmitz,800000.0
2020/2021,1-fc-koln,Ellyes Skhiri,10000000.0
2020/2021,1-fc-koln,Salih Özcan,3500000.0
2020/2021,1-fc-koln,Marco Höger,600000.0
2020/2021,1-fc-koln,Ondrej Duda,8000000.0
2020/2021,1-fc-koln,Elvis Rexhbecaj,4000000.0
2020/2021,1-fc-koln,Jens Castrop,200000.0
2020/2021,1-fc-koln,Florian Kainz,3500000.0
2020/2021,1-fc-koln,Max Meyer,1500000.0
2020/2021,1-fc-koln,Dominick Drexler,1300000.0
2020/2021,1-fc-koln,Dimitrios Limnios,2000000.0
2020/2021,1-fc-koln,Christian Clemens,700000.0
2020/2021,1-fc-koln,Marvin Obuz,300000.0
2020/2021,1-fc-koln,Jhon Córdoba,15000000.0
2020/2021,1-fc-koln,Emmanuel Dennis,5000000.0
2020/2021,1-fc-koln,Sebastian Andersson,4500000.0
2020/2021,1-fc-koln,Anthony Modeste,1500000.0
2020/2021,1-fc-koln,Tolu Arokodare,800000.0
2020/2021,1-fc-koln,Tim Lemperle,300000.0
2020/2021,sv-werder-bremen,Jiri Pavlenka,5500000.0
2020/2021,sv-werder-bremen,Michael Zetterer,800000.0
2020/2021,sv-werder-bremen,Stefanos Kapino,700000.0
2020/2021,sv-werder-bremen,Luca Plogmann,550000.0
2020/2021,sv-werder-bremen,Dudu,100000.0
2020/2021,sv-werder-bremen,Marco Friedl,7500000.0
2020/2021,sv-werder-bremen,Milos Veljkovic,4500000.0
2020/2021,sv-werder-bremen,Ömer Toprak,2500000.0
2020/2021,sv-werder-bremen,Niklas Moisander,700000.0
2020/2021,sv-werder-bremen,Ludwig Augustinsson,10000000.0
2020/2021,sv-werder-bremen,Felix Agu,2500000.0
2020/2021,sv-werder-bremen,Oscar Schönfelder,250000.0
2020/2021,sv-werder-bremen,Jean Manuel Mbom,3000000.0
2020/2021,sv-werder-bremen,Theodor Gebre Selassie,800000.0
2020/2021,sv-werder-bremen,Patrick Erras,700000.0
2020/2021,sv-werder-bremen,Christian Groß,500000.0
2020/2021,sv-werder-bremen,Ilia Gruev,400000.0
2020/2021,sv-werder-bremen,Philipp Bargfrede,250000.0
2020/2021,sv-werder-bremen,Julian Rieckmann,225000.0
2020/2021,sv-werder-bremen,Davy Klaassen,17000000.0
2020/2021,sv-werder-bremen,Maximilian Eggestein,7500000.0
2020/2021,sv-werder-bremen,Leonardo Bittencourt,4500000.0
2020/2021,sv-werder-bremen,Kevin Möhwald,3000000.0
2020/2021,sv-werder-bremen,Romano Schmid,4000000.0
2020/2021,sv-werder-bremen,Milot Rashica,9000000.0
2020/2021,sv-werder-bremen,Tahith Chong,4000000.0
2020/2021,sv-werder-bremen,Eren Dinkçi,500000.0
2020/2021,sv-werder-bremen,Nick Woltemade,1200000.0
2020/2021,sv-werder-bremen,Josh Sargent,8000000.0
2020/2021,sv-werder-bremen,Niclas Füllkrug,4000000.0
2020/2021,sv-werder-bremen,Johannes Eggestein,4000000.0
2020/2021,sv-werder-bremen,Davie Selke,2800000.0
2020/2021,sv-werder-bremen,Yuya Osako,1000000.0
2020/2021,fc-augsburg,Rafal Gikiewicz,1500000.0
2020/2021,fc-augsburg,Tomas Koubek,1500000.0
2020/2021,fc-augsburg,Benjamin Leneis,200000.0
2020/2021,fc-augsburg,Felix Uduokhai,16000000.0
2020/2021,fc-augsburg,Jeffrey Gouweleeuw,7000000.0
2020/2021,fc-augsburg,Reece Oxford,3000000.0
2020/2021,fc-augsburg,Felix Götze,600000.0
2020/2021,fc-augsburg,Marek Suchy,500000.0
2020/2021,fc-augsburg,Iago,5000000.0
2020/2021,fc-augsburg,Mads Pedersen,1100000.0
2020/2021,fc-augsburg,Robert Gumny,3000000.0
2020/2021,fc-augsburg,Raphael Framberger,2000000.0
2020/2021,fc-augsburg,Rani Khedira,5000000.0
2020/2021,fc-augsburg,Carlos Gruezo,5000000.0
2020/2021,fc-augsburg,Tobias Strobl,2000000.0
2020/2021,fc-augsburg,László Bénes,4000000.0
2020/2021,fc-augsburg,Jan Moravek,500000.0
2020/2021,fc-augsburg,Tim Civeja,300000.0
2020/2021,fc-augsburg,Marco Richter,5000000.0
2020/2021,fc-augsburg,Fredrik Jensen,2000000.0
2020/2021,fc-augsburg,Rubén Vargas,13000000.0
2020/2021,fc-augsburg,André Hahn,2500000.0
2020/2021,fc-augsburg,Daniel Caligiuri,2000000.0
2020/2021,fc-augsburg,Noah Sarenren Bazee,1000000.0
2020/2021,fc-augsburg,Dion Berisha,300000.0
2020/2021,fc-augsburg,Lukas Petkov,200000.0
2020/2021,fc-augsburg,Florian Niederlechner,4000000.0
2020/2021,fc-augsburg,Michael Gregoritsch,3000000.0
2020/2021,fc-augsburg,Alfred Finnbogason,1200000.0
2020/2021,fc-augsburg,Julian Schieber,400000.0
2020/2021,fc-augsburg,Seong-hoon Cheon,250000.0
2020/2021,1-fc-union-berlin,Loris Karius,2000000.0
2020/2021,1-fc-union-berlin,Andreas Luthe,900000.0
2020/2021,1-fc-union-berlin,Lennart Moser,350000.0
2020/2021,1-fc-union-berlin,Jakob Busk,250000.0
2020/2021,1-fc-union-berlin,Marvin Friedrich,10000000.0
2020/2021,1-fc-union-berlin,Nico Schlotterbeck,7500000.0
2020/2021,1-fc-union-berlin,Robin Knoche,7500000.0
2020/2021,1-fc-union-berlin,Sebastian Griesbeck,1000000.0
2020/2021,1-fc-union-berlin,Florian Hübner,800000.0
2020/2021,1-fc-union-berlin,Christopher Lenz,5000000.0
2020/2021,1-fc-union-berlin,Niko Gießelmann,1300000.0
2020/2021,1-fc-union-berlin,Julian Ryerson,2500000.0
2020/2021,1-fc-union-berlin,Christopher Trimmel,1200000.0
2020/2021,1-fc-union-berlin,Robert Andrich,7000000.0
2020/2021,1-fc-union-berlin,Nikolai Kemlein,100000.0
2020/2021,1-fc-union-berlin,Grischa Prömel,4000000.0
2020/2021,1-fc-union-berlin,Christian Gentner,500000.0
2020/2021,1-fc-union-berlin,Fabio Schneider,200000.0
2020/2021,1-fc-union-berlin,Sheraldo Becker,3000000.0
2020/2021,1-fc-union-berlin,Marius Bülter,1700000.0
2020/2021,1-fc-union-berlin,Keita Endo,1300000.0
2020/2021,1-fc-union-berlin,Joshua Mees,650000.0
2020/2021,1-fc-union-berlin,Akaki Gogia,650000.0
2020/2021,1-fc-union-berlin,Tim Maciejewski,350000.0
2020/2021,1-fc-union-berlin,Max Kruse,5000000.0
2020/2021,1-fc-union-berlin,Leon Dajaku,1800000.0
2020/2021,1-fc-union-berlin,Taiwo Awoniyi,5000000.0
2020/2021,1-fc-union-berlin,Marcus Ingvartsen,3500000.0
2020/2021,1-fc-union-berlin,Joel Pohjanpalo,2500000.0
2020/2021,1-fc-union-berlin,Petar Musa,2000000.0
2020/2021,1-fc-union-berlin,Cedric Teuchert,1700000.0
2020/2021,1-fc-union-berlin,Anthony Ujah,800000.0
2020/2021,arminia-bielefeld,Stefan Ortega,6000000.0
2020/2021,arminia-bielefeld,Oscar Linnér,500000.0
2020/2021,arminia-bielefeld,Nikolai Rehnen,100000.0
2020/2021,arminia-bielefeld,Arne Schulz,100000.0
2020/2021,arminia-bielefeld,Amos Pieper,7000000.0
2020/2021,arminia-bielefeld,Joakim Nilsson,2500000.0
2020/2021,arminia-bielefeld,Mike van der Hoorn,2000000.0
2020/2021,arminia-bielefeld,Nathan de Medina,650000.0
2020/2021,arminia-bielefeld,Brian Behrendt,500000.0
2020/2021,arminia-bielefeld,Anderson Lucoqui,1000000.0
2020/2021,arminia-bielefeld,Jacob Barrett Laursen,700000.0
2020/2021,arminia-bielefeld,Cédric Brunner,2800000.0
2020/2021,arminia-bielefeld,Manuel Prietl,1800000.0
2020/2021,arminia-bielefeld,Fabian Kunze,1000000.0
2020/2021,arminia-bielefeld,Julian Frommann,200000.0
2020/2021,arminia-bielefeld,Vladislav Cherny,100000.0
2020/2021,arminia-bielefeld,Arne Maier,7000000.0
2020/2021,arminia-bielefeld,Marcel Hartel,1800000.0
2020/2021,arminia-bielefeld,Nils Seufert,800000.0
2020/2021,arminia-bielefeld,Reinhold Yabo,700000.0
2020/2021,arminia-bielefeld,Jomaine Consbruch,300000.0
2020/2021,arminia-bielefeld,Michel Vlap,3000000.0
2020/2021,arminia-bielefeld,Masaya Okugawa,2500000.0
2020/2021,arminia-bielefeld,Noel Niemann,275000.0
2020/2021,arminia-bielefeld,Ritsu Doan,7000000.0
2020/2021,arminia-bielefeld,Christian Gebauer,800000.0
2020/2021,arminia-bielefeld,Cebio Soukou,700000.0
2020/2021,arminia-bielefeld,Sebastian Müller,300000.0
2020/2021,arminia-bielefeld,Andreas Voglsammer,1700000.0
2020/2021,arminia-bielefeld,Sergio Córdova,1200000.0
2020/2021,arminia-bielefeld,Fabian Klos,800000.0
2020/2021,arminia-bielefeld,Jóan Símun Edmundsson,500000.0
2020/2021,arminia-bielefeld,Sven Schipplock,400000.0
2021/2022,fc-bayern-munchen,Manuel Neuer,15000000.0
2021/2022,fc-bayern-munchen,Sven Ulreich,900000.0
2021/2022,fc-bayern-munchen,Christian Früchtl,600000.0
2021/2022,fc-bayern-munchen,Ron-Thorben Hoffmann,500000.0
2021/2022,fc-bayern-munchen,Dayot Upamecano,40000000.0
2021/2022,fc-bayern-munchen,Niklas Süle,35000000.0
2021/2022,fc-bayern-munchen,Benjamin Pavard,30000000.0
2021/2022,fc-bayern-munchen,Tanguy Nianzou,9000000.0
2021/2022,fc-bayern-munchen,Chris Richards,7500000.0
2021/2022,fc-bayern-munchen,Bright Arrey-Mbi,1300000.0
2021/2022,fc-bayern-munchen,Jamie Lawrence,1000000.0
2021/2022,fc-bayern-munchen,Alphonso Davies,70000000.0
2021/2022,fc-bayern-munchen,Lucas Hernández,50000000.0
2021/2022,fc-bayern-munchen,Omar Richards,7000000.0
2021/2022,fc-bayern-munchen,Josip Stanisic,4000000.0
2021/2022,fc-bayern-munchen,Bouna Sarr,2500000.0
2021/2022,fc-bayern-munchen,Joshua Kimmich,80000000.0
2021/2022,fc-bayern-munchen,Marc Roca,7000000.0
2021/2022,fc-bayern-munchen,Nicolas Feldhahn,125000.0
2021/2022,fc-bayern-munchen,Leon Goretzka,65000000.0
2021/2022,fc-bayern-munchen,Marcel Sabitzer,15000000.0
2021/2022,fc-bayern-munchen,Corentin Tolisso,15000000.0
2021/2022,fc-bayern-munchen,Michaël Cuisance,4000000.0
2021/2022,fc-bayern-munchen,Timo Kern,200000.0
2021/2022,fc-bayern-munchen,Nemanja Motika,1200000.0
2021/2022,fc-bayern-munchen,Jamal Musiala,65000000.0
2021/2022,fc-bayern-munchen,Paul Wanner,2000000.0
2021/2022,fc-bayern-munchen,Malik Tillman,1500000.0
2021/2022,fc-bayern-munchen,Serge Gnabry,65000000.0
2021/2022,fc-bayern-munchen,Kingsley Coman,60000000.0
2021/2022,fc-bayern-munchen,Leroy Sané,60000000.0
2021/2022,fc-bayern-munchen,Lucas Copado,1000000.0
2021/2022,fc-bayern-munchen,Taylor Booth,1000000.0
2021/2022,fc-bayern-munchen,Thomas Müller,22000000.0
2021/2022,fc-bayern-munchen,Gabriel Vidovic,3000000.0
2021/2022,fc-bayern-munchen,Robert Lewandowski,45000000.0
2021/2022,fc-bayern-munchen,Eric-Maxim Choupo-Moting,3000000.0
2021/2022,borussia-dortmund,Gregor Kobel,22000000.0
2021/2022,borussia-dortmund,Luca Unbehaun,1500000.0
2021/2022,borussia-dortmund,Roman Bürki,1500000.0
2021/2022,borussia-dortmund,Marwin Hitz,1000000.0
2021/2022,borussia-dortmund,Stefan Drljaca,200000.0
2021/2022,borussia-dortmund,Manuel Akanji,30000000.0
2021/2022,borussia-dortmund,Dan-Axel Zagadou,9000000.0
2021/2022,borussia-dortmund,Mats Hummels,6500000.0
2021/2022,borussia-dortmund,Marin Pongračić,6000000.0
2021/2022,borussia-dortmund,Axel Witsel,4000000.0
2021/2022,borussia-dortmund,Soumaïla Coulibaly,750000.0
2021/2022,borussia-dortmund,Antonios Papadopoulos,350000.0
2021/2022,borussia-dortmund,Raphaël Guerreiro,25000000.0
2021/2022,borussia-dortmund,Nico Schulz,4000000.0
2021/2022,borussia-dortmund,Tom Rothe,1200000.0
2021/2022,borussia-dortmund,Marcel Schmelzer,500000.0
2021/2022,borussia-dortmund,Thomas Meunier,6500000.0
2021/2022,borussia-dortmund,Marius Wolf,6500000.0
2021/2022,borussia-dortmund,Mateu Morey,4000000.0
2021/2022,borussia-dortmund,Felix Passlack,1500000.0
2021/2022,borussia-dortmund,Lion Semic,500000.0
2021/2022,borussia-dortmund,Emre Can,16000000.0
2021/2022,borussia-dortmund,Abdoulaye Kamara,1000000.0
2021/2022,borussia-dortmund,Lennard Maloney,350000.0
2021/2022,borussia-dortmund,Mahmoud Dahoud,18000000.0
2021/2022,borussia-dortmund,Thomas Delaney,7000000.0
2021/2022,borussia-dortmund,Tobias Raschl,1000000.0
2021/2022,borussia-dortmund,Jude Bellingham,80000000.0
2021/2022,borussia-dortmund,Giovanni Reyna,35000000.0
2021/2022,borussia-dortmund,Julian Brandt,25000000.0
2021/2022,borussia-dortmund,Marco Reus,11000000.0
2021/2022,borussia-dortmund,Reinier,8000000.0
2021/2022,borussia-dortmund,Immanuel Pherai,700000.0
2021/2022,borussia-dortmund,Göktan Gürpüz,250000.0
2021/2022,borussia-dortmund,Thorgan Hazard,15000000.0
2021/2022,borussia-dortmund,Jamie Gittens,4000000.0
2021/2022,borussia-dortmund,Donyell Malen,27000000.0
2021/2022,borussia-dortmund,Ansgar Knauff,10000000.0
2021/2022,borussia-dortmund,Justin Njinmah,400000.0
2021/2022,borussia-dortmund,Marco Pašalić,275000.0
2021/2022,borussia-dortmund,Erling Haaland,150000000.0
2021/2022,borussia-dortmund,Youssoufa Moukoko,15000000.0
2021/2022,borussia-dortmund,Steffen Tigges,1500000.0
2021/2022,rasenballsport-leipzig,Péter Gulácsi,8000000.0
2021/2022,rasenballsport-leipzig,Josep Martínez,2200000.0
2021/2022,rasenballsport-leipzig,Philipp Tschauner,300000.0
2021/2022,rasenballsport-leipzig,Fabian Eutinger,100000.0
2021/2022,rasenballsport-leipzig,Mohamed Simakan,22000000.0
2021/2022,rasenballsport-leipzig,Lukas Klostermann,18000000.0
2021/2022,rasenballsport-leipzig,Willi Orbán,10000000.0
2021/2022,rasenballsport-leipzig,Marcel Halstenberg,5000000.0
2021/2022,rasenballsport-leipzig,Josko Gvardiol,35000000.0
2021/2022,rasenballsport-leipzig,Angeliño,30000000.0
2021/2022,rasenballsport-leipzig,Nordi Mukiele,20000000.0
2021/2022,rasenballsport-leipzig,Benjamin Henrichs,14000000.0
2021/2022,rasenballsport-leipzig,Hugo Novoa,3000000.0
2021/2022,rasenballsport-leipzig,Solomon Bonnah,750000.0
2021/2022,rasenballsport-leipzig,Tyler Adams,17000000.0
2021/2022,rasenballsport-leipzig,Dominik Szoboszlai,28000000.0
2021/2022,rasenballsport-leipzig,Konrad Laimer,28000000.0
2021/2022,rasenballsport-leipzig,Amadou Haidara,24000000.0
2021/2022,rasenballsport-leipzig,Marcel Sabitzer,15000000.0
2021/2022,rasenballsport-leipzig,Ilaix Moriba,9000000.0
2021/2022,rasenballsport-leipzig,Kevin Kampl,6000000.0
2021/2022,rasenballsport-leipzig,Sidney Raebiger,750000.0
2021/2022,rasenballsport-leipzig,Ben Klefisch,200000.0
2021/2022,rasenballsport-leipzig,Dani Olmo,40000000.0
2021/2022,rasenballsport-leipzig,Emil Forsberg,11000000.0
2021/2022,rasenballsport-leipzig,Joscha Wosz,350000.0
2021/2022,rasenballsport-leipzig,Fabrice Hartmann,300000.0
2021/2022,rasenballsport-leipzig,Christopher Nkunku,80000000.0
2021/2022,rasenballsport-leipzig,André Silva,32000000.0
2021/2022,rasenballsport-leipzig,Hee-chan Hwang,16000000.0
2021/2022,rasenballsport-leipzig,Yussuf Poulsen,14000000.0
2021/2022,rasenballsport-leipzig,Brian Brobbey,9000000.0
2021/2022,bayer-04-leverkusen,Lukas Hradecky,5000000.0
2021/2022,bayer-04-leverkusen,Andrey Lunev,2500000.0
2021/2022,bayer-04-leverkusen,Lennart Grill,1000000.0
2021/2022,bayer-04-leverkusen,Niklas Lomb,250000.0
2021/2022,bayer-04-leverkusen,Edmond Tapsoba,35000000.0
2021/2022,bayer-04-leverkusen,Jonathan Tah,25000000.0
2021/2022,bayer-04-leverkusen,Odilon Kossounou,20000000.0
2021/2022,bayer-04-leverkusen,Piero Hincapié,17000000.0
2021/2022,bayer-04-leverkusen,Panagiotis Retsos,2800000.0
2021/2022,bayer-04-leverkusen,Mitchel Bakker,14000000.0
2021/2022,bayer-04-leverkusen,Wendell,5000000.0
2021/2022,bayer-04-leverkusen,Daley Sinkgraven,4000000.0
2021/2022,bayer-04-leverkusen,Timothy Fosu-Mensah,4000000.0
2021/2022,bayer-04-leverkusen,Mitchell Weiser,1500000.0
2021/2022,bayer-04-leverkusen,Robert Andrich,13000000.0
2021/2022,bayer-04-leverkusen,Julian Baumgartlinger,800000.0
2021/2022,bayer-04-leverkusen,Kerem Demirbay,15000000.0
2021/2022,bayer-04-leverkusen,Exequiel Palacios,15000000.0
2021/2022,bayer-04-leverkusen,Nadiem Amiri,8000000.0
2021/2022,bayer-04-leverkusen,Charles Aránguiz,3500000.0
2021/2022,bayer-04-leverkusen,Zidan Sertdemir,2000000.0
2021/2022,bayer-04-leverkusen,Jeremie Frimpong,20000000.0
2021/2022,bayer-04-leverkusen,Florian Wirtz,70000000.0
2021/2022,bayer-04-leverkusen,Amine Adli,12000000.0
2021/2022,bayer-04-leverkusen,Paulinho,11000000.0
2021/2022,bayer-04-leverkusen,Moussa Diaby,60000000.0
2021/2022,bayer-04-leverkusen,Karim Bellarabi,3000000.0
2021/2022,bayer-04-leverkusen,Patrik Schick,50000000.0
2021/2022,bayer-04-leverkusen,Sardar Azmoun,22000000.0
2021/2022,bayer-04-leverkusen,Lucas Alario,8000000.0
2021/2022,bayer-04-leverkusen,Joel Pohjanpalo,2500000.0
2021/2022,bayer-04-leverkusen,Emrehan Gedikli,1200000.0
2021/2022,bayer-04-leverkusen,Iker Bravo,1000000.0
2021/2022,vfl-wolfsburg,Koen Casteels,11000000.0
2021/2022,vfl-wolfsburg,Pavao Pervan,600000.0
2021/2022,vfl-wolfsburg,Philipp Schulze,200000.0
2021/2022,vfl-wolfsburg,Niklas Klinger,100000.0
2021/2022,vfl-wolfsburg,Maxence Lacroix,20000000.0
2021/2022,vfl-wolfsburg,Sebastiaan Bornauw,10000000.0
2021/2022,vfl-wolfsburg,John Brooks,7000000.0
2021/2022,vfl-wolfsburg,Marin Pongračić,6000000.0
2021/2022,vfl-wolfsburg,Micky van de Ven,4000000.0
2021/2022,vfl-wolfsburg,Anselmo García MacNulty,300000.0
2021/2022,vfl-wolfsburg,Jannis Lang,200000.0
2021/2022,vfl-wolfsburg,Paulo Otávio,6000000.0
2021/2022,vfl-wolfsburg,Jérôme Roussillon,4500000.0
2021/2022,vfl-wolfsburg,Ridle Baku,20000000.0
2021/2022,vfl-wolfsburg,Kevin Mbabu,9000000.0
2021/2022,vfl-wolfsburg,William,2500000.0
2021/2022,vfl-wolfsburg,Josuha Guilavogui,3500000.0
2021/2022,vfl-wolfsburg,Xaver Schlager,27000000.0
2021/2022,vfl-wolfsburg,Maximilian Arnold,17000000.0
2021/2022,vfl-wolfsburg,Aster Vranckx,10000000.0
2021/2022,vfl-wolfsburg,Yannick Gerhardt,6000000.0
2021/2022,vfl-wolfsburg,Felix Nmecha,2000000.0
2021/2022,vfl-wolfsburg,Kevin Paredes,5000000.0
2021/2022,vfl-wolfsburg,Josip Brekalo,15000000.0
2021/2022,vfl-wolfsburg,Dodi Lukébakio,7500000.0
2021/2022,vfl-wolfsburg,Renato Steffen,2000000.0
2021/2022,vfl-wolfsburg,Maximilian Philipp,4500000.0
2021/2022,vfl-wolfsburg,Max Kruse,3500000.0
2021/2022,vfl-wolfsburg,Admir Mehmedi,1000000.0
2021/2022,vfl-wolfsburg,Lukas Nmecha,18000000.0
2021/2022,vfl-wolfsburg,Wout Weghorst,14000000.0
2021/2022,vfl-wolfsburg,Jonas Wind,14000000.0
2021/2022,vfl-wolfsburg,Luca Waldschmidt,7000000.0
2021/2022,vfl-wolfsburg,Omar Marmoush,6000000.0
2021/2022,vfl-wolfsburg,Bartosz Bialek,4000000.0
2021/2022,vfl-wolfsburg,Daniel Ginczek,900000.0
2021/2022,borussia-monchengladbach,Yann Sommer,5000000.0
2021/2022,borussia-monchengladbach,Tobias Sippel,400000.0
2021/2022,borussia-monchengladbach,Jan Olschowsky,300000.0
2021/2022,borussia-monchengladbach,Jonas Kersken,100000.0
2021/2022,borussia-monchengladbach,Matthias Ginter,18000000.0
2021/2022,borussia-monchengladbach,Nico Elvedi,18000000.0
2021/2022,borussia-monchengladbach,Marvin Friedrich,8000000.0
2021/2022,borussia-monchengladbach,Jordan Beyer,4500000.0
2021/2022,borussia-monchengladbach,Tom Gaal,100000.0
2021/2022,borussia-monchengladbach,Mamadou Doucouré,100000.0
2021/2022,borussia-monchengladbach,Ramy Bensebaini,17000000.0
2021/2022,borussia-monchengladbach,Luca Netz,6500000.0
2021/2022,borussia-monchengladbach,Joe Scally,8000000.0
2021/2022,borussia-monchengladbach,Stefan Lainer,4500000.0
2021/2022,borussia-monchengladbach,Tony Jantschke,800000.0
2021/2022,borussia-monchengladbach,Denis Zakaria,27000000.0
2021/2022,borussia-monchengladbach,Christoph Kramer,2500000.0
2021/2022,borussia-monchengladbach,Florian Neuhaus,20000000.0
2021/2022,borussia-monchengladbach,Manu Koné,18000000.0
2021/2022,borussia-monchengladbach,László Bénes,3000000.0
2021/2022,borussia-monchengladbach,Torben Müsel,400000.0
2021/2022,borussia-monchengladbach,Keanan Bennetts,1000000.0
2021/2022,borussia-monchengladbach,Jonas Hofmann,13000000.0
2021/2022,borussia-monchengladbach,Lars Stindl,2500000.0
2021/2022,borussia-monchengladbach,Conor Noß,700000.0
2021/2022,borussia-monchengladbach,Mika Schroers,100000.0
2021/2022,borussia-monchengladbach,Hannes Wolf,5000000.0
2021/2022,borussia-monchengladbach,Patrick Herrmann,2300000.0
2021/2022,borussia-monchengladbach,Marcus Thuram,20000000.0
2021/2022,borussia-monchengladbach,Alassane Pléa,15000000.0
2021/2022,borussia-monchengladbach,Breel Embolo,15000000.0
2021/2022,eintracht-frankfurt,Kevin Trapp,7000000.0
2021/2022,eintracht-frankfurt,Diant Ramaj,750000.0
2021/2022,eintracht-frankfurt,Jens Grahl,200000.0
2021/2022,eintracht-frankfurt,Jannik Horz,200000.0
2021/2022,eintracht-frankfurt,Evan Ndicka,32000000.0
2021/2022,eintracht-frankfurt,Tuta,13000000.0
2021/2022,eintracht-frankfurt,Martin Hinteregger,9000000.0
2021/2022,eintracht-frankfurt,Almamy Touré,3500000.0
2021/2022,eintracht-frankfurt,Danny da Costa,2300000.0
2021/2022,eintracht-frankfurt,Christopher Lenz,4000000.0
2021/2022,eintracht-frankfurt,Jan Schröder,200000.0
2021/2022,eintracht-frankfurt,Timothy Chandler,1200000.0
2021/2022,eintracht-frankfurt,Erik Durm,1200000.0
2021/2022,eintracht-frankfurt,Kristijan Jakic,9000000.0
2021/2022,eintracht-frankfurt,Stefan Ilsanker,1000000.0
2021/2022,eintracht-frankfurt,Makoto Hasebe,800000.0
2021/2022,eintracht-frankfurt,Djibril Sow,22000000.0
2021/2022,eintracht-frankfurt,Sebastian Rode,2500000.0
2021/2022,eintracht-frankfurt,Filip Kostić,24000000.0
2021/2022,eintracht-frankfurt,Daichi Kamada,22000000.0
2021/2022,eintracht-frankfurt,Ajdin Hrustić,3000000.0
2021/2022,eintracht-frankfurt,Steven Zuber,2500000.0
2021/2022,eintracht-frankfurt,Aymen Barkok,1800000.0
2021/2022,eintracht-frankfurt,Antonio Foti,400000.0
2021/2022,eintracht-frankfurt,Jens Petter Hauge,8000000.0
2021/2022,eintracht-frankfurt,Amin Younes,1500000.0
2021/2022,eintracht-frankfurt,Fabio Blanco,750000.0
2021/2022,eintracht-frankfurt,Gianluca Schäfer,150000.0
2021/2022,eintracht-frankfurt,Jesper Lindstrøm,17000000.0
2021/2022,eintracht-frankfurt,Ansgar Knauff,10000000.0
2021/2022,eintracht-frankfurt,Rafael Borré,20000000.0
2021/2022,eintracht-frankfurt,Sam Lammers,3000000.0
2021/2022,eintracht-frankfurt,Gonçalo Paciência,3000000.0
2021/2022,eintracht-frankfurt,Ragnar Ache,1500000.0
2021/2022,eintracht-frankfurt,Enrique Herrero,300000.0
2021/2022,tsg-1899-hoffenheim,Oliver Baumann,4500000.0
2021/2022,tsg-1899-hoffenheim,Philipp Pentke,300000.0
2021/2022,tsg-1899-hoffenheim,Luca Philipp,300000.0
2021/2022,tsg-1899-hoffenheim,Nahuel Noll,200000.0
2021/2022,tsg-1899-hoffenheim,Stefan Posch,10000000.0
2021/2022,tsg-1899-hoffenheim,Chris Richards,7500000.0
2021/2022,tsg-1899-hoffenheim,Kevin Akpoguma,6000000.0
2021/2022,tsg-1899-hoffenheim,Kevin Vogt,3500000.0
2021/2022,tsg-1899-hoffenheim,Ermin Bicakcic,1000000.0
2021/2022,tsg-1899-hoffenheim,Kasim Adams,1000000.0
2021/2022,tsg-1899-hoffenheim,Benjamin Hübner,1000000.0
2021/2022,tsg-1899-hoffenheim,Fabian Rüth,125000.0
2021/2022,tsg-1899-hoffenheim,Gabriel Haider,125000.0
2021/2022,tsg-1899-hoffenheim,Noah König,125000.0
2021/2022,tsg-1899-hoffenheim,David Raum,20000000.0
2021/2022,tsg-1899-hoffenheim,Marco John,2500000.0
2021/2022,tsg-1899-hoffenheim,Pavel Kaderabek,5000000.0
2021/2022,tsg-1899-hoffenheim,Justin Che,3000000.0
