league,season,team,player,nation,pos,age,born,Playing Time MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance Gls,Performance Ast,Performance G+A,Performance G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,Expected xG,Expected npxG,Expected xAG,Expected npxG+xAG,Progression PrgC,Progression PrgP,Progression PrgR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Per 90 Minutes xG,Per 90 Minutes xAG,Per 90 Minutes xG+xAG,Per 90 Minutes npxG,Per 90 Minutes npxG+xAG,stat_type,nation_passing,pos_passing,age_passing,born_passing,90s,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Ast,xAG,Expected xA,Expected A-xAG,KP,1/3,PPA,CrsPA,PrgP,stat_type_passing,nation_shooting,pos_shooting,age_shooting,born_shooting,Standard Gls,Standard Sh,Standard SoT,Standard Sh/90,Standard SoT/90,Standard FK,Standard PK,Standard PKatt,Expected_shooting xG,Expected_shooting npxG,Expected_shooting G-xG,Expected_shooting np:G-xG,stat_type_shooting,nation_possession,pos_possession,age_possession,born_possession,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Tkld,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,stat_type_possession,nation_defense,pos_defense,age_defense,born_defense,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err,stat_type_defense,nation_misc,pos_misc,age_misc,born_misc,Performance_misc CrdY,Performance_misc CrdR,Performance_misc 2CrdY,Performance_misc Fls,Performance_misc Fld,Performance_misc Off,Performance_misc Crs,Performance_misc Int,Performance_misc TklW,Performance_misc PKwon,Performance_misc PKcon,Performance_misc OG,Performance_misc Recov,Aerial Duels Won,Aerial Duels Lost,stat_type_misc
ENG-Premier League,2022,Chelsea,Lewis Hall,ENG,DF,17.0,2004.0,9,8,654,7.3,0,0,0,0,0,0,1,0,0.9,0.9,2.2,3.1,19,25,40,0.0,0.0,0.0,0.0,0.0,0.12,0.3,0.42,0.12,0.42,standard,ENG,DF,17.0,2004.0,7.3,343,427,80.3,5932,1759,182,202,90.1,121,150,80.7,38,58,0,2.2,1.4,-2.2,14,25,9,4,25,passing,ENG,DF,17.0,2004.0,0,11,5,1.51,0.69,0,0,0,0.9,0.9,-0.9,-0.9,shooting,ENG,DF,17.0,2004.0,533,22,165,207,167,21,533,27,11,13,320,1627,848,19,9,6,16,7,351,40,possession,ENG,DF,17.0,2004.0,23,12,19,4,0,15,22,7,8,0,8,11,34,11,1,defense,ENG,DF,17.0,2004.0,1,0,0,3,11,1,34,11,12,0,0,0,48,7,5,misc
ENG-Premier League,2022,Manchester City,Kyle Walker,ENG,DF,32.0,1990.0,27,22,1958,21.8,0,0,0,0,0,0,3,0,0.4,0.4,0.2,0.7,50,162,75,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03,standard,ENG,DF,32.0,1990.0,21.8,1661,1892,87.8,29177,8283,744,795,93.6,753,826,91.2,144,216,0,0.2,0.9,-0.2,6,189,10,4,162,passing,ENG,DF,32.0,1990.0,0,5,1,0.23,0.05,0,0,0,0.4,0.4,-0.4,-0.4,shooting,ENG,DF,32.0,1990.0,1996,57,438,1198,370,15,1996,19,13,4,1189,5455,2900,50,40,2,14,6,1542,75,possession,ENG,DF,32.0,1990.0,13,9,8,5,0,4,24,20,12,2,10,18,31,22,0,defense,ENG,DF,32.0,1990.0,3,0,0,15,10,0,28,18,9,0,0,0,124,23,11,misc
ENG-Premier League,2022,Brighton,Leandro Trossard,BEL,"FW,MF",27.0,1994.0,16,16,1315,14.6,7,2,9,7,0,0,1,0,4.4,4.4,2.1,6.5,40,67,118,0.48,0.14,0.62,0.48,0.62,0.3,0.14,0.45,0.3,0.45,standard,BEL,"FW,MF",27.0,1994.0,14.6,379,529,71.6,6222,1920,199,236,84.3,124,178,69.7,40,63,2,2.1,2.1,-0.1,23,42,25,7,67,passing,BEL,"FW,MF",27.0,1994.0,7,38,17,2.6,1.16,0,0,0,4.4,4.4,2.6,2.6,shooting,BEL,"FW,MF",27.0,1994.0,697,3,62,278,368,90,697,40,14,19,429,2443,1192,40,27,24,38,26,531,118,possession,BEL,"FW,MF",27.0,1994.0,10,6,7,1,2,1,8,7,17,0,17,6,16,1,0,defense,BEL,"FW,MF",27.0,1994.0,1,0,0,10,13,4,35,6,6,1,0,0,65,6,11,misc
ENG-Premier League,2022,Aston Villa,Leon Bailey,JAM,"FW,MF",24.0,1997.0,33,26,1967,21.9,4,4,8,4,0,0,4,0,5.3,5.3,4.8,10.1,85,28,182,0.18,0.18,0.37,0.18,0.37,0.24,0.22,0.46,0.24,0.46,standard,JAM,"FW,MF",24.0,1997.0,21.9,337,547,61.6,5379,1285,190,248,76.6,97,154,63.0,35,75,4,4.8,4.8,-0.8,30,19,21,15,28,passing,JAM,"FW,MF",24.0,1997.0,4,51,14,2.33,0.64,3,0,0,5.3,5.3,-1.3,-1.3,shooting,JAM,"FW,MF",24.0,1997.0,813,16,91,283,456,89,813,112,41,55,521,4027,1706,85,33,38,48,53,561,182,possession,JAM,"FW,MF",24.0,1997.0,14,6,6,7,1,5,20,15,13,0,13,6,20,12,0,defense,JAM,"FW,MF",24.0,1997.0,4,0,0,29,22,9,96,6,6,0,1,0,72,24,46,misc
ENG-Premier League,2022,Brighton,Levi Colwill,ENG,DF,19.0,2003.0,17,13,1220,13.6,0,2,2,0,0,0,1,0,1.4,1.4,0.5,1.9,16,70,3,0.0,0.15,0.15,0.0,0.15,0.1,0.04,0.14,0.1,0.14,standard,ENG,DF,19.0,2003.0,13.6,1027,1165,88.2,17912,7475,431,468,92.1,501,552,90.8,75,106,2,0.5,0.3,1.5,7,78,3,0,70,passing,ENG,DF,19.0,2003.0,0,8,0,0.59,0.0,0,0,0,1.4,1.4,-1.4,-1.4,shooting,ENG,DF,19.0,2003.0,1263,144,569,646,51,11,1263,1,1,0,845,4646,2952,16,10,0,7,4,921,3,possession,ENG,DF,19.0,2003.0,8,7,4,4,0,4,9,5,5,3,2,15,23,37,1,defense,ENG,DF,19.0,2003.0,1,0,0,8,10,0,1,15,7,0,0,0,74,45,18,misc
ENG-Premier League,2022,Leicester City,Youri Tielemans,BEL,MF,25.0,1997.0,31,27,2344,26.0,3,2,5,2,1,2,4,0,2.5,0.9,4.7,5.6,35,181,56,0.12,0.08,0.19,0.08,0.15,0.1,0.18,0.28,0.04,0.21,standard,BEL,MF,25.0,1997.0,26.0,1303,1623,80.3,21370,7448,651,734,88.7,501,592,84.6,111,208,2,4.7,3.3,-2.7,30,169,28,7,181,passing,BEL,MF,25.0,1997.0,3,29,8,1.11,0.31,1,1,2,2.5,0.9,0.5,1.1,shooting,BEL,MF,25.0,1997.0,1877,62,436,1080,382,14,1875,35,26,5,952,4043,2088,35,25,1,33,15,1309,56,possession,BEL,MF,25.0,1997.0,66,39,27,30,9,23,62,39,35,8,27,28,94,24,1,defense,BEL,MF,25.0,1997.0,4,0,0,33,25,1,45,28,39,0,0,0,195,26,12,misc
ENG-Premier League,2022,Bournemouth,Dango Ouattara,BFA,"MF,FW",20.0,2002.0,19,15,1241,13.8,1,3,4,1,0,0,1,0,3.6,3.6,2.5,6.1,39,23,87,0.07,0.22,0.29,0.07,0.29,0.26,0.18,0.44,0.26,0.44,standard,BFA,"MF,FW",20.0,2002.0,13.8,210,334,62.9,3297,1069,118,157,75.2,68,105,64.8,16,37,3,2.5,1.6,0.5,18,20,17,8,23,passing,BFA,"MF,FW",20.0,2002.0,1,26,5,1.89,0.36,0,0,0,3.6,3.6,-2.6,-2.6,shooting,BFA,"MF,FW",20.0,2002.0,566,42,136,210,234,64,566,74,31,37,301,2219,1083,39,23,17,39,14,336,87,possession,BFA,"MF,FW",20.0,2002.0,28,15,20,6,2,13,32,19,20,3,17,13,41,29,1,defense,BFA,"MF,FW",20.0,2002.0,1,0,0,6,15,8,30,13,15,0,0,0,64,30,37,misc
ENG-Premier League,2022,Leicester City,Daniel Amartey,GHA,DF,27.0,1994.0,20,18,1610,17.9,0,0,0,0,0,0,1,0,1.1,1.1,0.5,1.6,23,66,5,0.0,0.0,0.0,0.0,0.0,0.06,0.03,0.09,0.06,0.09,standard,GHA,DF,27.0,1994.0,17.9,1015,1114,91.1,17506,6591,442,473,93.4,498,526,94.7,62,91,0,0.5,0.4,-0.5,5,58,1,0,66,passing,GHA,DF,27.0,1994.0,0,6,2,0.34,0.11,0,0,0,1.1,1.1,-1.1,-1.1,shooting,GHA,DF,27.0,1994.0,1279,185,658,578,46,9,1279,5,2,2,779,3720,2275,23,11,0,8,4,909,5,possession,GHA,DF,27.0,1994.0,19,8,13,5,1,12,14,2,24,17,7,8,27,71,0,defense,GHA,DF,27.0,1994.0,1,0,0,7,3,0,0,8,8,0,1,0,108,34,26,misc
ENG-Premier League,2022,Wolves,Daniel Bentley,ENG,GK,29.0,1993.0,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,ENG,GK,29.0,1993.0,2.0,61,80,76.3,1540,927,12,12,100.0,34,34,100.0,15,34,0,0.0,0.0,0.0,0,0,0,0,0,passing,ENG,GK,29.0,1993.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,shooting,ENG,GK,29.0,1993.0,87,83,87,0,0,0,87,0,0,0,29,193,133,0,0,0,0,0,34,0,possession,ENG,GK,29.0,1993.0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,defense,ENG,GK,29.0,1993.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,misc
ENG-Premier League,2022,Bournemouth,Adam Smith,ENG,DF,31.0,1991.0,37,34,2943,32.7,0,1,1,0,0,0,11,0,0.5,0.5,1.3,1.8,28,83,54,0.0,0.03,0.03,0.0,0.03,0.02,0.04,0.05,0.02,0.05,standard,ENG,DF,31.0,1991.0,32.7,953,1264,75.4,16233,6898,450,513,87.7,398,501,79.4,88,194,1,1.3,1.5,-0.3,16,70,28,19,83,passing,ENG,DF,31.0,1991.0,0,5,1,0.15,0.03,0,0,0,0.5,0.5,-0.5,-0.5,shooting,ENG,DF,31.0,1991.0,1527,112,602,650,296,17,1527,30,6,17,647,2762,1368,28,21,3,21,4,771,54,possession,ENG,DF,31.0,1991.0,49,29,27,19,3,29,60,31,30,13,17,25,74,81,1,defense,ENG,DF,31.0,1991.0,11,0,0,29,27,0,48,25,29,0,1,0,128,29,38,misc
ENG-Premier League,2022,Brighton,Adam Webster,ENG,DF,27.0,1995.0,27,23,1985,22.1,0,0,0,0,0,0,2,0,1.8,1.8,0.2,1.9,19,119,9,0.0,0.0,0.0,0.0,0.0,0.08,0.01,0.09,0.08,0.09,standard,ENG,DF,27.0,1995.0,22.1,1514,1715,88.3,27890,10260,565,612,92.3,811,886,91.5,125,178,0,0.2,0.4,-0.2,6,120,5,1,119,passing,ENG,DF,27.0,1995.0,0,18,2,0.82,0.09,0,0,0,1.8,1.8,-1.8,-1.8,shooting,ENG,DF,27.0,1995.0,1888,170,819,969,108,27,1888,8,3,4,1228,6306,3739,19,18,0,11,5,1369,9,possession,ENG,DF,27.0,1995.0,22,12,10,9,3,11,19,8,30,19,11,19,41,55,4,defense,ENG,DF,27.0,1995.0,2,0,0,10,6,1,2,19,12,0,0,1,143,60,27,misc
ENG-Premier League,2022,Leicester City,Çağlar Söyüncü,TUR,DF,26.0,1996.0,7,6,529,5.9,1,0,1,1,0,0,2,0,0.4,0.4,0.1,0.5,5,12,0,0.17,0.0,0.17,0.17,0.17,0.07,0.01,0.08,0.07,0.08,standard,TUR,DF,26.0,1996.0,5.9,241,309,78.0,4320,1537,104,115,90.4,112,136,82.4,22,48,0,0.1,0.0,-0.1,1,9,0,0,12,passing,TUR,DF,26.0,1996.0,1,5,2,0.85,0.34,0,0,0,0.4,0.4,0.6,0.6,shooting,TUR,DF,26.0,1996.0,382,71,226,147,12,7,382,1,1,0,185,1096,601,5,1,0,2,0,203,0,possession,TUR,DF,26.0,1996.0,14,9,10,4,0,7,10,3,9,8,1,7,21,30,0,defense,TUR,DF,26.0,1996.0,2,0,0,7,4,0,0,7,9,0,0,0,42,24,16,misc
ENG-Premier League,2022,Southampton,Adam Armstrong,ENG,"FW,MF",25.0,1997.0,30,14,1335,14.8,2,1,3,2,0,0,2,0,2.1,2.1,1.3,3.3,39,16,70,0.13,0.07,0.2,0.13,0.2,0.14,0.09,0.23,0.14,0.23,standard,ENG,"FW,MF",25.0,1997.0,14.8,220,302,72.8,3235,585,120,146,82.2,71,89,79.8,13,23,1,1.3,0.8,-0.3,11,13,10,2,16,passing,ENG,"FW,MF",25.0,1997.0,2,25,12,1.69,0.81,0,0,0,2.1,2.1,-0.1,-0.1,shooting,ENG,"FW,MF",25.0,1997.0,458,11,71,176,222,46,458,43,13,25,255,2338,996,39,29,11,24,22,273,70,possession,ENG,"FW,MF",25.0,1997.0,14,9,6,5,3,3,10,7,15,3,12,5,19,6,0,defense,ENG,"FW,MF",25.0,1997.0,2,0,0,17,9,2,14,5,9,0,0,0,54,5,21,misc
ENG-Premier League,2022,Southampton,Ainsley Maitland-Niles,ENG,"DF,MF",24.0,1997.0,22,13,1407,15.6,0,0,0,0,0,0,3,0,0.0,0.0,0.7,0.7,15,57,35,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.05,standard,ENG,"DF,MF",24.0,1997.0,15.6,565,713,79.2,9322,3245,288,331,87.0,214,258,82.9,50,84,0,0.7,0.7,-0.7,10,52,12,5,57,passing,ENG,"DF,MF",24.0,1997.0,0,1,1,0.06,0.06,0,0,0,0.0,0.0,0.0,0.0,shooting,ENG,"DF,MF",24.0,1997.0,912,73,328,440,155,7,912,22,17,5,407,2036,885,15,13,2,26,13,509,35,possession,ENG,"DF,MF",24.0,1997.0,45,24,23,18,4,28,44,16,28,7,21,22,67,45,1,defense,ENG,"DF,MF",24.0,1997.0,3,0,0,13,8,0,20,22,24,1,1,0,90,15,11,misc
ENG-Premier League,2022,Tottenham,Yves Bissouma,MLI,MF,25.0,1996.0,23,10,1010,11.2,0,0,0,0,0,0,6,0,0.2,0.2,0.5,0.7,14,62,10,0.0,0.0,0.0,0.0,0.0,0.02,0.05,0.06,0.02,0.06,standard,MLI,MF,25.0,1996.0,11.2,666,733,90.9,10412,2333,340,357,95.2,271,289,93.8,38,48,0,0.5,0.4,-0.5,8,55,5,1,62,passing,MLI,MF,25.0,1996.0,0,6,0,0.53,0.0,0,0,0,0.2,0.2,-0.2,-0.2,shooting,MLI,MF,25.0,1996.0,826,23,164,536,127,2,826,9,7,2,504,2761,1143,14,13,1,16,8,613,10,possession,MLI,MF,25.0,1996.0,16,13,6,6,4,2,7,5,15,6,9,12,28,10,0,defense,MLI,MF,25.0,1996.0,6,0,0,17,10,1,2,12,13,0,0,0,68,6,12,misc
ENG-Premier League,2022,Leeds United,Adam Forshaw,ENG,MF,30.0,1991.0,12,5,479,5.3,0,0,0,0,0,0,0,0,0.0,0.0,0.9,0.9,4,33,7,0.0,0.0,0.0,0.0,0.0,0.01,0.16,0.17,0.01,0.17,standard,ENG,MF,30.0,1991.0,5.3,196,244,80.3,3318,1127,102,111,91.9,59,67,88.1,28,51,0,0.9,0.6,-0.9,8,30,4,2,33,passing,ENG,MF,30.0,1991.0,0,1,0,0.19,0.0,0,0,0,0.0,0.0,0.0,0.0,shooting,ENG,MF,30.0,1991.0,293,7,64,171,62,1,293,11,8,3,179,1085,360,4,8,0,6,8,186,7,possession,ENG,MF,30.0,1991.0,12,9,5,7,0,7,17,10,9,1,8,4,16,2,0,defense,ENG,MF,30.0,1991.0,0,0,0,6,5,0,20,4,9,0,0,0,37,2,6,misc
ENG-Premier League,2022,Brighton,Adam Lallana,ENG,"MF,FW",34.0,1988.0,16,12,722,8.0,2,1,3,2,0,0,0,0,0.9,0.9,1.0,1.9,10,33,43,0.25,0.12,0.37,0.25,0.37,0.11,0.12,0.23,0.11,0.23,standard,ENG,"MF,FW",34.0,1988.0,8.0,262,317,82.6,3033,656,173,194,89.2,57,74,77.0,6,9,1,1.0,1.2,0.0,14,23,9,1,33,passing,ENG,"MF,FW",34.0,1988.0,2,8,5,1.0,0.62,0,0,0,0.9,0.9,1.1,1.1,shooting,ENG,"MF,FW",34.0,1988.0,373,6,43,180,151,33,373,6,3,3,206,839,420,10,4,4,15,11,295,43,possession,ENG,"MF,FW",34.0,1988.0,9,4,6,2,1,0,7,7,6,0,6,2,11,1,0,defense,ENG,"MF,FW",34.0,1988.0,0,0,0,2,7,0,3,2,4,0,0,0,25,8,9,misc
ENG-Premier League,2022,Manchester Utd,Aaron Wan-Bissaka,ENG,DF,24.0,1997.0,19,16,1435,15.9,0,0,0,0,0,0,2,0,1.2,1.2,1.0,2.2,41,55,64,0.0,0.0,0.0,0.0,0.0,0.07,0.06,0.14,0.07,0.14,standard,ENG,DF,24.0,1997.0,15.9,706,840,84.0,9538,3292,448,483,92.8,194,240,80.8,28,44,0,1.0,0.9,-1.0,15,48,10,2,55,passing,ENG,DF,24.0,1997.0,0,10,2,0.63,0.13,0,0,0,1.2,1.2,-1.2,-1.2,shooting,ENG,DF,24.0,1997.0,1026,75,346,400,286,44,1026,35,17,18,524,2614,1370,41,24,4,14,10,600,64,possession,ENG,DF,24.0,1997.0,40,25,20,17,3,23,25,2,24,8,16,22,62,41,0,defense,ENG,DF,24.0,1997.0,2,0,0,11,2,0,14,22,25,0,0,0,73,13,17,misc
ENG-Premier League,2022,Everton,Abdoulaye Doucouré,MLI,MF,29.0,1993.0,25,17,1533,17.0,5,2,7,5,0,0,6,1,2.4,2.4,2.2,4.6,23,38,66,0.29,0.12,0.41,0.29,0.41,0.14,0.13,0.27,0.14,0.27,standard,MLI,MF,29.0,1993.0,17.0,430,548,78.5,5637,1333,262,317,82.6,140,170,82.4,7,13,2,2.2,1.4,-0.2,22,29,10,0,38,passing,MLI,MF,29.0,1993.0,5,20,8,1.17,0.47,0,0,0,2.4,2.4,2.6,2.6,shooting,MLI,MF,29.0,1993.0,713,18,156,327,242,45,713,33,20,11,371,1689,896,23,16,7,27,13,440,66,possession,MLI,MF,29.0,1993.0,31,20,9,15,7,12,37,25,26,3,23,13,44,11,0,defense,MLI,MF,29.0,1993.0,6,1,0,21,4,8,8,13,20,0,1,0,100,13,30,misc
ENG-Premier League,2022,Southampton,Yan Valery,TUN,DF,23.0,1999.0,1,1,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,TUN,DF,23.0,1999.0,0.5,15,23,65.2,213,39,9,10,90.0,4,6,66.7,1,5,0,0.0,0.0,0.0,0,1,0,0,0,passing,TUN,DF,23.0,1999.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,shooting,TUN,DF,23.0,1999.0,28,3,7,18,3,0,28,0,0,0,17,91,18,0,1,0,1,3,20,0,possession,TUN,DF,23.0,1999.0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,0,defense,TUN,DF,23.0,1999.0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,misc
ENG-Premier League,2022,Brighton,Yasin Ayari,SWE,MF,18.0,2003.0,3,1,67,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.2,0,2,2,0.0,0.0,0.0,0.0,0.0,0.03,0.18,0.21,0.03,0.21,standard,SWE,MF,18.0,2003.0,0.7,20,23,87.0,386,133,10,12,83.3,6,6,100.0,4,4,0,0.1,0.3,-0.1,2,4,1,0,2,passing,SWE,MF,18.0,2003.0,0,1,0,1.34,0.0,0,0,0,0.0,0.0,0.0,0.0,shooting,SWE,MF,18.0,2003.0,30,0,5,18,8,1,30,1,0,0,19,76,44,0,0,0,2,0,25,2,possession,SWE,MF,18.0,2003.0,2,2,1,1,0,0,4,4,1,0,1,0,2,0,0,defense,SWE,MF,18.0,2003.0,0,0,0,0,3,0,0,0,2,0,0,0,3,0,1,misc
ENG-Premier League,2022,Fulham,Aleksandar Mitrović,SRB,FW,27.0,1994.0,24,23,2008,22.3,14,1,15,10,4,8,7,0,14.9,8.6,2.3,10.9,24,44,97,0.63,0.04,0.67,0.45,0.49,0.67,0.1,0.77,0.39,0.49,standard,SRB,FW,27.0,1994.0,22.3,299,496,60.3,4671,970,172,257,66.9,85,132,64.4,31,52,1,2.3,1.3,-1.3,16,26,10,1,44,passing,SRB,FW,27.0,1994.0,14,85,27,3.81,1.21,0,4,8,14.9,8.6,-0.9,1.4,shooting,SRB,FW,27.0,1994.0,814,27,79,392,349,144,806,47,23,22,451,1873,715,24,15,10,65,58,646,97,possession,SRB,FW,27.0,1994.0,14,7,8,4,2,5,12,7,22,5,17,3,17,20,1,defense,SRB,FW,27.0,1994.0,7,0,0,34,40,14,4,3,7,2,0,0,55,100,105,misc
ENG-Premier League,2022,Liverpool,Alex Oxlade-Chamberlain,ENG,"FW,MF",28.0,1993.0,9,4,335,3.7,1,0,1,1,0,0,0,0,1.2,1.2,0.6,1.8,11,14,28,0.27,0.0,0.27,0.27,0.27,0.32,0.17,0.49,0.32,0.49,standard,ENG,"FW,MF",28.0,1993.0,3.7,75,106,70.8,1253,347,39,45,86.7,24,34,70.6,8,14,0,0.6,0.2,-0.6,5,8,2,0,14,passing,ENG,"FW,MF",28.0,1993.0,1,7,3,1.88,0.81,0,0,0,1.2,1.2,-0.2,-0.2,shooting,ENG,"FW,MF",28.0,1993.0,152,4,20,69,67,17,152,14,6,7,90,719,258,11,8,3,12,10,110,28,possession,ENG,"FW,MF",28.0,1993.0,5,4,1,2,2,1,5,4,5,2,3,1,6,4,0,defense,ENG,"FW,MF",28.0,1993.0,0,0,0,3,4,1,2,1,4,0,0,0,20,1,4,misc
ENG-Premier League,2022,Nott'ham Forest,Willy Boly,CIV,DF,31.0,1991.0,11,9,685,7.6,0,1,1,0,0,0,2,0,0.0,0.0,0.2,0.2,1,12,0,0.0,0.13,0.13,0.0,0.13,0.01,0.03,0.03,0.01,0.03,standard,CIV,DF,31.0,1991.0,7.6,194,258,75.2,3706,1660,63,77,81.8,107,126,84.9,20,47,1,0.2,0.3,0.8,1,8,0,0,12,passing,CIV,DF,31.0,1991.0,0,2,1,0.26,0.13,0,0,0,0.0,0.0,0.0,0.0,shooting,CIV,DF,31.0,1991.0,353,69,239,101,15,9,353,2,1,0,171,769,355,1,1,0,2,0,182,0,possession,CIV,DF,31.0,1991.0,13,6,8,3,2,8,13,5,13,4,9,12,25,45,0,defense,CIV,DF,31.0,1991.0,2,0,0,5,5,3,0,12,6,0,0,0,40,15,9,misc
ENG-Premier League,2022,Nott'ham Forest,Alex Mighten,ENG,FW,20.0,2002.0,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,ENG,FW,20.0,2002.0,0.1,1,1,100.0,11,0,1,1,100.0,0,0,84.3,0,0,0,0.0,0.0,0.0,0,0,0,0,0,passing,ENG,FW,20.0,2002.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,shooting,ENG,FW,20.0,2002.0,4,0,1,0,3,0,4,3,0,2,4,27,10,0,0,0,0,0,4,1,possession,ENG,FW,20.0,2002.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,defense,ENG,FW,20.0,2002.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,misc
ENG-Premier League,2022,Aston Villa,Álex Moreno,ESP,DF,29.0,1993.0,19,14,1329,14.8,0,3,3,0,0,0,3,0,0.6,0.6,3.0,3.7,65,37,122,0.0,0.2,0.2,0.0,0.2,0.04,0.21,0.25,0.04,0.25,standard,ESP,DF,29.0,1993.0,14.8,581,745,78.0,8524,2588,320,374,85.6,216,266,81.2,24,42,3,3.0,2.6,0.0,22,15,30,14,37,passing,ESP,DF,29.0,1993.0,0,13,3,0.88,0.2,0,0,0,0.6,0.6,-0.6,-0.6,shooting,ESP,DF,29.0,1993.0,949,60,327,337,293,43,949,57,23,27,510,3260,1642,65,29,16,38,15,570,122,possession,ESP,DF,29.0,1993.0,23,14,15,5,3,13,36,23,18,3,15,7,30,37,2,defense,ESP,DF,29.0,1993.0,3,0,0,17,11,0,48,7,14,0,0,0,69,9,12,misc
ENG-Premier League,2022,Southampton,Alex McCarthy,ENG,GK,32.0,1989.0,6,6,540,6.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,ENG,GK,32.0,1989.0,6.0,150,249,60.2,3585,2452,45,47,95.7,64,66,97.0,40,132,0,0.0,0.0,0.0,0,5,0,0,0,passing,ENG,GK,32.0,1989.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,shooting,ENG,GK,32.0,1989.0,261,205,260,1,0,0,261,0,0,0,139,546,264,0,0,0,0,0,133,0,possession,ENG,GK,32.0,1989.0,0,0,0,0,0,0,1,1,0,0,0,1,1,3,1,defense,ENG,GK,32.0,1989.0,0,0,0,0,1,0,0,1,0,0,0,0,7,1,0,misc
ENG-Premier League,2023,Luton Town,Luke Berry,ENG,"MF,DF",31.0,1992.0,17,2,323,3.6,2,1,3,2,0,0,1,0,1.0,1.0,0.3,1.3,1,8,7,0.56,0.28,0.84,0.56,0.84,0.28,0.07,0.35,0.28,0.35,standard,ENG,"MF,DF",31.0,1992.0,3.6,64,99,64.6,984,310,38,45,84.4,18,32,56.3,6,15,1,0.3,0.1,0.7,2,5,0,0,8,passing,ENG,"MF,DF",31.0,1992.0,2,8,4,2.23,1.11,0,0,0,1.0,1.0,1.0,1.0,shooting,ENG,"MF,DF",31.0,1992.0,143,5,28,70,46,13,143,3,2,0,56,140,30,1,2,0,5,4,70,7,possession,ENG,"MF,DF",31.0,1992.0,7,2,2,4,1,2,3,1,6,1,5,0,7,3,0,defense,ENG,"MF,DF",31.0,1992.0,1,0,0,6,7,0,8,0,2,0,0,0,8,7,7,misc
ENG-Premier League,2023,Fulham,Luke Harris,WAL,MF,18.0,2005.0,1,0,75,0.8,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.3,0,1,0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.33,0.33,0.33,standard,WAL,MF,18.0,2005.0,0.8,11,14,78.6,172,14,5,8,62.5,4,4,100.0,1,1,0,0.0,0.0,0.0,0,0,1,0,1,passing,WAL,MF,18.0,2005.0,0,1,1,1.2,1.2,0,0,0,0.3,0.3,-0.3,-0.3,shooting,WAL,MF,18.0,2005.0,19,1,8,6,5,1,19,2,0,2,9,39,6,0,1,0,0,0,11,0,possession,WAL,MF,18.0,2005.0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,defense,WAL,MF,18.0,2005.0,0,0,0,2,2,0,0,0,1,0,0,0,3,0,0,misc
